2022-05-16 21:35:43,025 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "[35m[1mGET /predict HTTP/1.1[0m" 500 -
2022-05-16 21:35:43,049 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "GET /predict/ HTTP/1.1" 200 -
2022-05-16 21:35:43,636 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "GET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
2022-05-16 21:35:43,640 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "GET /static/assets/fonts/ionicons.min.css HTTP/1.1" 200 -
2022-05-16 21:35:43,650 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "GET /static/assets/css/styles.css HTTP/1.1" 200 -
2022-05-16 21:35:43,659 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:35:43,666 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:35:43,673 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:35:43,876 INFO 127.0.0.1 - - [16/May/2022 21:35:43] "GET /static/assets/fonts/favicon.ico HTTP/1.1" 200 -
2022-05-16 21:35:45,458 INFO 127.0.0.1 - - [16/May/2022 21:35:45] "GET / HTTP/1.1" 200 -
2022-05-16 21:35:46,032 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/bootstrap/css/bootstrap.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:35:46,049 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/fonts/ionicons.min.css HTTP/1.1[0m" 304 -
2022-05-16 21:35:46,062 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/css/styles.css HTTP/1.1[0m" 304 -
2022-05-16 21:35:46,075 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/css/footer-basic.css HTTP/1.1[0m" 304 -
2022-05-16 21:35:46,079 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/bootstrap/js/bootstrap.min.js HTTP/1.1[0m" 304 -
2022-05-16 21:35:46,097 INFO 127.0.0.1 - - [16/May/2022 21:35:46] "[36mGET /static/assets/bootstrap/js/main.js HTTP/1.1[0m" 304 -
2022-05-16 21:35:47,175 INFO 127.0.0.1 - - [16/May/2022 21:35:47] "[35m[1mGET /design HTTP/1.1[0m" 500 -
2022-05-16 21:35:47,551 INFO 127.0.0.1 - - [16/May/2022 21:35:47] "GET /design?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2022-05-16 21:35:47,563 INFO 127.0.0.1 - - [16/May/2022 21:35:47] "GET /design?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2022-05-16 21:35:48,181 INFO 127.0.0.1 - - [16/May/2022 21:35:48] "GET /design?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2022-05-16 21:36:41,648 INFO  * Restarting with stat
2022-05-16 21:36:43,775 WARNING  * Debugger is active!
2022-05-16 21:36:43,790 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:36:44,072 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:37:50,714 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:37:51,248 INFO  * Restarting with stat
2022-05-16 21:37:57,555 WARNING  * Debugger is active!
2022-05-16 21:37:57,633 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:37:58,388 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:38:12,930 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:38:13,060 INFO  * Restarting with stat
2022-05-16 21:38:15,175 WARNING  * Debugger is active!
2022-05-16 21:38:15,196 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:38:15,693 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:38:17,238 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:38:17,379 INFO  * Restarting with stat
2022-05-16 21:38:19,549 WARNING  * Debugger is active!
2022-05-16 21:38:19,565 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:38:19,821 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:38:36,655 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\appred.py', reloading
2022-05-16 21:38:36,786 INFO  * Restarting with stat
2022-05-16 21:38:38,233 WARNING  * Debugger is active!
2022-05-16 21:38:38,249 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:38:38,518 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2022-05-16 21:38:41,445 INFO 127.0.0.1 - - [16/May/2022 21:38:41] "[35m[1mGET /design HTTP/1.1[0m" 500 -
2022-05-16 21:38:42,026 INFO 127.0.0.1 - - [16/May/2022 21:38:42] "GET /design?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2022-05-16 21:38:42,030 INFO 127.0.0.1 - - [16/May/2022 21:38:42] "GET /design?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2022-05-16 21:38:42,127 INFO 127.0.0.1 - - [16/May/2022 21:38:42] "GET /design?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2022-05-16 21:39:53,005 INFO  * Detected change in 'c:\\Users\\StudentRocks\\Desktop\\jamia\\appred\\appred\\app\\ML_All_Datset_MRMR.py', reloading
2022-05-16 21:39:53,220 INFO  * Restarting with stat
2022-05-16 21:39:55,272 WARNING  * Debugger is active!
2022-05-16 21:39:55,291 INFO  * Debugger PIN: 331-082-004
2022-05-16 21:39:55,560 INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
